"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","group","feature"
1.23616992706729e-05,0.224756089264479,0.752,0.626,0.189591381714311,"Th2","NDUFS8"
1.26459779202142e-05,0.211677254884547,0.612,0.48,0.193951363362326,"Th2","ME2"
1.26692566910396e-05,-0.15625907603137,0.146,0.297,0.194308389870475,"Th2","TLE3"
1.26700512561259e-05,-0.209663538092779,0.311,0.467,0.194320576115203,"Th2","UBQLN2"
1.27755658697785e-05,-0.194703302207137,0.165,0.314,0.195938853744793,"Th2","STK38L"
1.27889522823905e-05,0.210000992902293,0.408,0.276,0.196144161155023,"Th2","MYCBP"
1.29471139244139e-05,0.113812197186435,0.282,0.154,0.198569886258736,"Th2","ST20"
1.39430176518484e-05,-0.284704247241293,0.879,0.917,0.213844061726399,"Th2","CAST"
1.40123505687717e-05,0.153964315294473,0.369,0.229,0.214907420673251,"Th2","CBL"
1.40629465921334e-05,0.220431301213755,0.777,0.651,0.215683411883549,"Th2","TNRC6B"
1.41265260657585e-05,-0.242853080889746,0.505,0.64,0.216658530270538,"Th2","DERL1"
1.42139277643969e-05,0.10836385328093,0.238,0.12,0.217999010122555,"Th2","SPON2"
1.43313364417329e-05,-0.221898483126503,0.883,0.928,0.219799707006857,"Th2","ENY2"
1.43953469713701e-05,0.212214419028867,0.51,0.36,0.220781436499903,"Th2","UHRF1BP1L"
1.44425910796879e-05,-0.215843704643077,0.451,0.594,0.221506019389173,"Th2","MAGED2"
1.44457856757436e-05,0.190761559383147,0.519,0.372,0.221555014908879,"Th2","CEP63"
1.4691038713371e-05,-0.168565989551801,0.165,0.316,0.225316460746972,"Th2","S100PBP"
1.47505561864527e-05,0.212547205465047,0.626,0.476,0.226229280231625,"Th2","DIAPH1"
1.4769607676881e-05,-0.224590187633467,0.257,0.401,0.226521472940324,"Th2","SKIL"
1.51178575485551e-05,0.126049219597939,0.301,0.171,0.231862581222189,"Th2","MDN1"
1.51871393550598e-05,0.194907097599042,0.49,0.35,0.232925156288552,"Th2","ETNK1"
1.55485160425699e-05,0.133852420853294,0.311,0.179,0.238467590544895,"Th2","RRP9"
1.57767794089732e-05,0.235221063354134,0.617,0.508,0.241968465795421,"Th2","SEC63"
1.5858711083152e-05,0.252285487304693,0.903,0.84,0.243225051882303,"Th2","PSIP1"
1.66248362613582e-05,0.120761171380043,0.456,0.304,0.254975113740451,"Th2","FAM208A"
1.69149030811986e-05,-0.338534400899585,0.461,0.601,0.259423868556342,"Th2","SAMD9L"
1.72346995431254e-05,0.124974247862145,0.272,0.147,0.264328586892914,"Th2","MCEE"
1.75497914246455e-05,0.225276951740559,0.515,0.368,0.269161151079788,"Th2","ANKRD36C"
1.7587184687686e-05,0.213589711539492,0.641,0.521,0.269734651555041,"Th2","LRPPRC"
1.77470767051445e-05,0.153648909744594,0.422,0.282,0.272186915426801,"Th2","STAM"
1.78041298797705e-05,0.187392993319952,0.476,0.34,0.273061939966041,"Th2","PTPN11"
1.82925333159556e-05,0.151727607260561,0.505,0.351,0.280552583466811,"Th2","CLTC"
1.83241229531055e-05,0.139466103694543,0.417,0.28,0.281037073731779,"Th2","TMEM106B"
1.84216064038127e-05,0.111687487861244,0.238,0.123,0.282532177415275,"Th2","HS2ST1"
1.84327204306222e-05,0.244828772630341,0.966,0.921,0.282702633244453,"Th2","COTL1"
1.85313301854436e-05,0.198059449137779,0.675,0.521,0.284215011054148,"Th2","SMC5"
1.86768827122256e-05,0.156664640062625,0.495,0.34,0.286447350157404,"Th2","LYRM7"
1.89652757054515e-05,-0.323366894068383,0.471,0.632,0.29087043349451,"Th2","CD82"
1.91998870954768e-05,0.170552132820104,0.655,0.474,0.294468668383328,"Th2","DOCK8"
1.92255592017855e-05,0.213163285848586,0.913,0.84,0.294862401477784,"Th2","TXN2"
1.94591071140792e-05,-0.350716629536823,0.563,0.685,0.298444325808633,"Th2","ADTRP"
1.94653023248711e-05,0.201700472940496,0.942,0.904,0.298539341756548,"Th2","JTB"
1.95427265142268e-05,0.160537406839052,0.451,0.305,0.299726796548696,"Th2","CRCP"
1.97856115536068e-05,-0.303382990710404,0.447,0.582,0.303451924397667,"Th2","PARP9"
1.98518831101486e-05,-0.233306022233809,0.908,0.918,0.304468331260349,"Th2","SYF2"
1.98557405901883e-05,-0.190258158651791,0.985,0.99,0.304527493431717,"Th2","UBE2D3"
1.9883023767059e-05,0.194906776824217,0.442,0.304,0.304945935515385,"Th2","NFATC3"
2.01467951862292e-05,-0.213961108209925,0.15,0.297,0.308991397771196,"Th2","BCAT1"
2.11011556538983e-05,0.141976924285115,0.311,0.183,0.323628424263838,"Th2","VPS53"
2.1505721299213e-05,0.201349808792004,0.646,0.491,0.329833247566029,"Th2","WNK1"
2.15487517372957e-05,0.188998366118661,0.539,0.398,0.330493205394904,"Th2","AK3"
2.19781009872224e-05,0.12502808388423,0.165,0.073,0.337078134841031,"Th2","MTX3"
2.2130941569374e-05,0.184576255669455,0.398,0.261,0.339422250849489,"Th2","SERINC5"
2.21932241543208e-05,-0.174812329915534,0.01,0.101,0.340377478854818,"Th2","SPINK2"
2.2553810684346e-05,-1.58940974086073,0.379,0.523,0.345907794465815,"Th2","GZMB"
2.26066370479271e-05,0.202530631512893,0.534,0.393,0.346717992404058,"Th2","R3HDM2"
2.26850035637461e-05,-0.15991671924295,0.204,0.35,0.347919899657174,"Th2","WDFY2"
2.30364109297417e-05,-0.111694972345055,0.053,0.17,0.353309434429448,"Th2","CORO2A"
2.31639628868039e-05,0.209296617677046,0.689,0.558,0.355265698794912,"Th2","IARS"
2.36995166762654e-05,0.198305284532636,0.699,0.554,0.363479487263882,"Th2","WAPL"
2.3794338440004e-05,0.233398509664652,0.718,0.626,0.364933768654342,"Th2","STRAP"
2.4031848971891e-05,-0.268489514537492,0.354,0.508,0.368576467681893,"Th2","COPRS"
2.40321897036739e-05,-0.50410829724757,0.194,0.34,0.368581693485246,"Th2","RSAD2"
2.40966346408739e-05,0.215869818199413,0.757,0.684,0.369570085487084,"Th2","TAF7"
2.43197118673077e-05,0.137118290653427,1,0.999,0.372991420908898,"Th2","GNB2L1"
2.48250661471079e-05,0.226999003200863,0.927,0.904,0.380742039498193,"Th2","IMPDH2"
2.4871955684884e-05,-0.152458992915817,0.102,0.237,0.381461184339066,"Th2","ALPK1"
2.51338323357747e-05,0.136876860562898,0.388,0.246,0.385477586533777,"Th2","PCNT"
2.55173007872433e-05,0.108145012974958,0.218,0.11,0.39135884217395,"Th2","HOOK1"
2.55863141212915e-05,-0.190544375328953,0.485,0.613,0.392417299678248,"Th2","PSMB10"
2.57909536985572e-05,-0.262349812116923,0.456,0.571,0.395555856874771,"Th2","DYNLT3"
2.6381425531471e-05,-0.221971716235531,0.665,0.758,0.404611923376171,"Th2","MEA1"
2.64342089226012e-05,-0.215113518301979,0.728,0.822,0.405421462245934,"Th2","RAB11A"
2.66057521713985e-05,-0.226002554365167,0.277,0.422,0.408052421052738,"Th2","AHR"
2.67146871742443e-05,0.172298947587267,0.524,0.388,0.409723157191385,"Th2","RBM10"
2.72944120036292e-05,-0.219869792809442,0.563,0.695,0.418614396899661,"Th2","TRADD"
2.74071739270461e-05,0.257338106559092,0.976,0.95,0.420343826519107,"Th2","C6orf48"
2.77939150095141e-05,-0.201709838125162,0.922,0.957,0.426275274500918,"Th2","GNG5"
2.88187232999895e-05,0.210832542137153,0.675,0.528,0.441992759251939,"Th2","PSMG1"
2.90768975579305e-05,-0.220541672265122,0.578,0.707,0.44595237784598,"Th2","FAM177A1"
3.01518525270594e-05,0.203947282651246,0.631,0.514,0.46243896220751,"Th2","SNX10"
3.03043714736211e-05,-0.181139906715102,0.306,0.47,0.464778145290927,"Th2","TOMM5"
3.03323540877015e-05,-0.214844205916202,0.335,0.484,0.465207314643078,"Th2","GIMAP2"
3.05421021149819e-05,-0.196176544368745,0.422,0.578,0.468424220137478,"Th2","YPEL5"
3.05546638651272e-05,-0.207368763794544,0.956,0.963,0.468616879699456,"Th2","LAMTOR5"
3.12085243419759e-05,0.226850500053651,0.723,0.599,0.478645137832884,"Th2","RBBP7"
3.13391642396729e-05,-0.444880147258847,0.675,0.748,0.480648761943863,"Th2","JUN"
3.15523911419886e-05,-0.119323128239527,0.058,0.175,0.483919022944679,"Th2","PTK2"
3.18047164618862e-05,0.18555426986777,0.563,0.426,0.487788936375949,"Th2","PPP4R3B"
3.19498719346366e-05,0.239872838894071,0.704,0.592,0.490015185861522,"Th2","SYNCRIP"
3.2905008226376e-05,-0.130654391105,0.019,0.115,0.504664111167928,"Th2","FUT7"
3.29060755805785e-05,-0.107775380590042,0.107,0.243,0.504680481179332,"Th2","LINC00869"
3.29340295672514e-05,0.187034862295203,0.5,0.355,0.505109211472935,"Th2","PYM1"
3.31283951407089e-05,-0.173365399348951,0.083,0.21,0.508090196273053,"Th2","CTSH"
3.31324579644375e-05,0.162026496769364,0.442,0.297,0.508152507800578,"Th2","PRKX"
3.37090666954675e-05,-0.230475735132617,0.995,0.997,0.516995955908386,"Th2","LDHA"
3.44106657886486e-05,0.205360585024492,0.816,0.772,0.527756381200504,"Th2","ENSA"
3.49903019945169e-05,0.132493597190555,0.354,0.224,0.536646261689906,"Th2","ATP5S"
3.55368148355259e-05,-0.191975851923238,0.233,0.382,0.545028129132461,"Th2","PSMA6"
3.55741664105426e-05,-0.283597951727271,0.636,0.741,0.545600990238491,"Th2","SLC16A3"
3.55824177147615e-05,0.137193236068681,0.136,0.054,0.545727540491297,"Th2","ANKRD55"
3.59607511950734e-05,-0.254718772984654,0.248,0.393,0.551530041078841,"Th2","IGFBP4"
3.63000114388819e-05,-0.230446982524132,0.403,0.55,0.556733275438132,"Th2","LPXN"
3.64548592618509e-05,0.225657265042983,0.932,0.929,0.559108176499007,"Th2","HNRNPF"
3.64881532973439e-05,0.216090071079687,0.82,0.736,0.559618807121363,"Th2","HCLS1"
3.66484209701615e-05,0.102251549913345,0.257,0.14,0.562076832419366,"Th2","TUG1"
3.6886814968971e-05,0.232349078832128,0.888,0.856,0.565733081179108,"Th2","PDIA3"
3.69104134461419e-05,-0.201294061088823,0.087,0.208,0.566095011023478,"Th2","GADD45G"
3.73675228460067e-05,0.199488648510758,0.597,0.489,0.573105697889204,"Th2","RPIA"
3.78821956724692e-05,0.231671545679727,0.626,0.523,0.58099923502866,"Th2","IPO5"
3.79573543536318e-05,0.134180246200505,0.383,0.246,0.58215194372165,"Th2","SPTSSA"
3.83108091167012e-05,-0.320902904056062,0.714,0.744,0.587572879422846,"Th2","HIF1A"
3.84587580432185e-05,0.103537251401901,0.243,0.132,0.589841972108842,"Th2","EIF4G3"
3.85982847540617e-05,0.157438163578419,0.354,0.224,0.591981893273045,"Th2","ZHX1"
3.86208473167688e-05,0.200599547021701,0.738,0.622,0.592327935297284,"Th2","THOC2"
3.86828275910865e-05,-0.546993188936067,0.447,0.565,0.593278526764494,"Th2","IL7R"
3.8726946532221e-05,0.237040777788891,0.927,0.878,0.593955178964673,"Th2","PRELID1"
3.92606477991205e-05,-0.269443107857021,0.67,0.759,0.602140555295111,"Th2","PPP1R14B"
3.97722803419184e-05,0.221153780704036,0.796,0.673,0.609987463604002,"Th2","BPTF"
4.03371577001728e-05,-0.224664028967068,0.447,0.564,0.61865098764755,"Th2","ZBTB25"
4.05712348669083e-05,-0.242816845362955,0.286,0.436,0.622241029153773,"Th2","LGALS3BP"
4.08911903099172e-05,-0.297523748862938,0.621,0.725,0.6271481857832,"Th2","RNF145"
4.12058805083522e-05,0.191435594753493,0.621,0.501,0.631974589356598,"Th2","TCERG1"
4.12063583925181e-05,0.145177500318323,0.379,0.242,0.631981918666051,"Th2","AIMP2"
4.12351039974559e-05,0.188801381815305,0.801,0.695,0.632422790008982,"Th2","TLN1"
4.18108565599268e-05,-0.210672611378846,0.816,0.918,0.641253107059597,"Th2","RNF181"
4.27104534771195e-05,-0.217356238146384,0.252,0.394,0.655050224978582,"Th2","TMEM9"
4.34135704861603e-05,-0.311848489301528,0.214,0.354,0.66583393054624,"Th2","LAG3"
4.3669761070297e-05,0.178160716402344,0.66,0.513,0.669763125535146,"Th2","STX10"
4.42532399971285e-05,0.114232634202622,0.223,0.12,0.67871194183596,"Th2","COA7"
4.47048385739476e-05,-0.19208360233402,0.393,0.539,0.685638109208634,"Th2","DNAJB2"
4.54399101806132e-05,0.199757513099353,0.83,0.733,0.696911902440065,"Th2","PSMC5"
4.55108865448465e-05,0.165739663023099,0.65,0.503,0.698000466938311,"Th2","PDHB"
4.80695815807414e-05,-0.272460545318317,0.573,0.688,0.737243172703831,"Th2","WDR45B"
4.84865175382386e-05,-0.281154093337987,0.505,0.659,0.743637719483966,"Th2","CD96"
4.88351952932898e-05,0.184569367086912,0.65,0.49,0.748985390213185,"Th2","NIPBL"
4.89034534496824e-05,-0.196747369285893,0.34,0.495,0.750032265557779,"Th2","SYNGR2"
4.90103635164885e-05,-0.139611427521568,0.155,0.285,0.751671945252384,"Th2","UQCRHL"
4.95123415624373e-05,0.203456220167825,0.5,0.349,0.759370782543101,"Th2","TMEM71"
4.99860252402673e-05,0.229009132862834,0.68,0.579,0.76663566910998,"Th2","FYN"
5.01509474880491e-05,0.162174794337562,0.602,0.455,0.769165081624209,"Th2","TMBIM4"
5.17944918445155e-05,-0.16702089305206,0.117,0.247,0.794372121419335,"Th2","CXCR3"
5.20114778807907e-05,-0.448978735405909,0.578,0.66,0.797700036257686,"Th2","CLK1"
5.25818036181139e-05,-0.16644936391676,0.165,0.293,0.806447122091012,"Th2","B4GALT4"
5.26014688367264e-05,-0.288984093014265,0.971,0.969,0.806748727548872,"Th2","FAM162A"
5.30500889360477e-05,0.151871021745274,0.408,0.267,0.813629214012163,"Th2","CPSF2"
5.33029029459515e-05,0.164362985215164,0.442,0.304,0.817506622482058,"Th2","ECI1"
5.3386176780962e-05,0.166009588039553,0.67,0.538,0.818783793289614,"Th2","SMARCC1"
5.35289767941962e-05,-0.170821648793539,0.136,0.267,0.820973917092588,"Th2","PLAUR"
5.43874192606135e-05,0.246812229275125,0.626,0.511,0.834139849200029,"Th2","SRM"
5.48378369023341e-05,-0.302650421519941,0.84,0.912,0.841047904571098,"Th2","PNRC1"
5.57051069496454e-05,-0.227005778576856,1,0.981,0.854349225286712,"Th2","SEC61G"
5.58521661352253e-05,-0.306791081530908,0.641,0.729,0.85660467201595,"Th2","INSIG2"
5.61890931971618e-05,0.196828077809703,0.558,0.426,0.861772122364871,"Th2","EBNA1BP2"
5.65456374829325e-05,0.150760432176492,0.369,0.239,0.867240442075735,"Th2","ASXL2"
5.69650598783944e-05,0.139503120219996,0.422,0.283,0.873673123354935,"Th2","DICER1"
5.69830209733139e-05,-0.162898196237893,0.248,0.392,0.873948592667716,"Th2","STARD3"
5.8635911487556e-05,-0.258617700789631,0.505,0.636,0.899298974484646,"Th2","MXI1"
5.91735219491636e-05,0.132268345855439,1,1,0.907544306134322,"Th2","RPL29"
5.93705095943781e-05,-0.232308467125139,0.427,0.549,0.910565505648977,"Th2","EHD4"
6.04315039476702e-05,0.219029563298664,0.874,0.821,0.926837976045418,"Th2","EIF2S3"
6.04327737664473e-05,0.159983402486375,0.325,0.205,0.926857451256002,"Th2","SFT2D2"
6.16336032591654e-05,0.237536873899216,0.738,0.665,0.945274573185819,"Th2","OSTF1"
6.1928630800829e-05,0.146192598652888,0.461,0.315,0.949799410592315,"Th2","SEL1L"
6.19804149227345e-05,-0.144126199740169,0.121,0.248,0.950593623669978,"Th2","DUSP3"
6.28756301427153e-05,-0.552419502497356,0.432,0.531,0.964323539498824,"Th2","LMNA"
6.40178860920657e-05,0.133648172735717,0.335,0.207,0.981842318994011,"Th2","SNAPC5"
6.49601705842918e-05,0.106718296220443,0.243,0.134,0.996294136251283,"Th2","ATP6V1A"
6.52918396696459e-05,0.146119003984172,0.155,0.069,1,"Th2","RDH10"
6.5296298080837e-05,0.174077923323745,0.83,0.743,1,"Th2","SRSF9"
6.61376650080673e-05,0.292544382355424,0.607,0.542,1,"Th2","EIF2AK4"
6.70426163159586e-05,-0.116922559409203,0.049,0.15,1,"Th2","ANG"
6.71874306841541e-05,0.113840175810108,1,1,1,"Th2","RPS4X"
6.84135047879823e-05,0.277962776169616,0.874,0.8,1,"Th2","PSME2"
6.8829325738628e-05,0.187029408940588,0.728,0.596,1,"Th2","DYNLT1"
7.01830147425441e-05,0.440965814826649,0.354,0.222,1,"Th2","HIST1H1B"
7.18750352662463e-05,0.197702924098248,0.529,0.403,1,"Th2","RPAP2"
7.21315723160833e-05,0.180299702859888,0.621,0.487,1,"Th2","CDK12"
7.22547129896977e-05,0.260388118959905,0.835,0.761,1,"Th2","SFPQ"
7.2463178405767e-05,0.144977506318031,0.985,0.976,1,"Th2","PPA1"
7.34418069906473e-05,0.191140065971505,0.83,0.737,1,"Th2","MT-ND4L"
7.45948020235531e-05,-0.263612867192576,0.621,0.748,1,"Th2","ITM2B"
7.46270319223998e-05,0.153840641025789,0.369,0.244,1,"Th2","CENPV"
7.56822002450968e-05,0.135898676029339,0.35,0.225,1,"Th2","EEF1G"
7.68003188355994e-05,0.126443059127734,0.311,0.194,1,"Th2","VARS"
7.74009802725582e-05,-0.121852971252461,0.092,0.213,1,"Th2","ABCG1"
7.77895455148589e-05,0.143163032579141,0.636,0.492,1,"Th2","LARP1"
7.81953287422364e-05,-0.130514892176418,0.044,0.142,1,"Th2","SEMA7A"
7.87545756003696e-05,0.151350567637923,0.602,0.448,1,"Th2","ASNS"
7.98909962734599e-05,-0.129705452605187,0.087,0.205,1,"Th2","ABHD5"
8.11344356899095e-05,0.15383403793126,0.621,0.491,1,"Th2","CNTRL"
8.11545822395772e-05,-0.234405777455231,0.325,0.467,1,"Th2","LYSMD2"
8.12222629918753e-05,0.115927062247558,0.282,0.161,1,"Th2","LRRC8B"
8.16489558055559e-05,0.14496764779658,0.631,0.484,1,"Th2","DGCR6L"
8.16544317809541e-05,0.194332725292081,0.388,0.263,1,"Th2","AIFM1"
8.18216904078507e-05,0.164332420452154,0.481,0.339,1,"Th2","ZNF37A"
8.25851066089957e-05,0.147483101910355,0.311,0.195,1,"Th2","LACTB2"
8.29914152767347e-05,-0.240259315123773,0.898,0.931,1,"Th2","GBP2"
8.43856687467344e-05,-0.241317009493891,0.316,0.465,1,"Th2","DDX60"
8.54263517897688e-05,-0.260808371638291,0.947,0.948,1,"Th2","DRAP1"
8.56493063847183e-05,-0.506484769858402,0.301,0.426,1,"Th2","MT3"
8.69943582731845e-05,0.130993707400215,0.374,0.242,1,"Th2","PPAT"
8.76397548309736e-05,0.251557115452696,0.956,0.926,1,"Th2","PRDX2"
8.85270239249206e-05,0.224295082788847,0.811,0.671,1,"Th2","RP5-1171I10.5"
8.87075818304247e-05,0.128062516916651,0.33,0.207,1,"Th2","HLTF"
9.47748210777143e-05,0.126952665246161,0.311,0.188,1,"Th2","EIF3J-AS1"
9.52036250782574e-05,-0.272328643429011,0.218,0.348,1,"Th2","NRN1"
9.58634363926219e-05,0.162089402211382,0.563,0.431,1,"Th2","SENP6"
9.60411585316274e-05,0.179537973282736,0.985,0.971,1,"Th2","ATP5O"
9.66361034550992e-05,-0.227657317643414,0.364,0.501,1,"Th2","XAF1"
9.71582265902735e-05,-0.152444877952653,0.199,0.345,1,"Th2","PKIA"
9.95552720248359e-05,0.182281727039937,0.422,0.281,1,"Th2","HOPX"
0.000101516571515143,0.157102503868855,0.811,0.733,1,"Th2","CCT2"
0.0001028643076355,0.19868079590941,0.51,0.383,1,"Th2","PGM1"
0.000104830138506055,0.145888778267419,0.243,0.139,1,"Th2","FADS1"
0.000106872149535098,0.185704556346133,0.505,0.388,1,"Th2","AP3D1"
0.00010704842677999,0.146090587184902,0.33,0.212,1,"Th2","C11orf54"
0.000108734911473547,0.185031230061176,0.553,0.419,1,"Th2","DOCK2"
0.000109265403911009,0.182284456679871,0.816,0.757,1,"Th2","METTL9"
0.000109866838592334,0.171307213714293,0.631,0.531,1,"Th2","PSMD2"
0.000110624348021891,0.153685643678135,0.466,0.332,1,"Th2","UBN1"
0.00011103182517559,0.207467448201446,0.471,0.356,1,"Th2","TESPA1"
0.000111860437913387,0.225060412857119,0.65,0.539,1,"Th2","BRD7"
0.000112110512552145,0.196650889088702,0.539,0.395,1,"Th2","SPTBN1"
0.000112953063858135,0.17761385130813,0.913,0.801,1,"Th2","DDX5"
0.000113438797900185,-0.333788114643587,0.825,0.853,1,"Th2","WSB1"
0.000114325990839279,0.160535560564318,0.51,0.369,1,"Th2","N4BP2"
0.000115069388143353,-0.289996590445567,0.728,0.783,1,"Th2","SMS"
0.000115795150921694,0.195982119988018,0.626,0.516,1,"Th2","DCXR"
0.000116402205994947,-0.212530591515375,0.291,0.433,1,"Th2","C10orf54"
0.000117866831848195,-0.152471063644078,0.087,0.202,1,"Th2","RTKN2"
0.000117989405641578,0.193161648450502,0.636,0.5,1,"Th2","TAF15"
0.000119029089362489,-0.403863096634417,0.675,0.73,1,"Th2","STK17A"
0.000119475599296946,-0.181084053567675,0.218,0.355,1,"Th2","ETV6"
0.000121831114979913,-0.132022698888973,1,1,1,"Th2","RPL31"
0.000121995363393292,-0.220404841785583,0.893,0.907,1,"Th2","ATP5I"
0.000122165528459653,-0.214717683072809,0.306,0.452,1,"Th2","CCDC64B"
0.000123374356889018,-0.180787593736103,0.257,0.406,1,"Th2","PGAP1"
0.000123705607884387,0.19689867853577,0.811,0.729,1,"Th2","PRPF38B"
0.000124285527262942,0.16926682862618,0.665,0.516,1,"Th2","ASH1L"
0.00012462012161382,0.168411489313253,0.485,0.361,1,"Th2","OPA1"
0.000125122242373073,-0.190917522804838,0.573,0.679,1,"Th2","CFAP36"
0.000125777845630429,-0.177141842351942,0.539,0.659,1,"Th2","CLK3"
0.000127396640188802,0.23924188002208,0.893,0.804,1,"Th2","HNRNPD"
0.000127650589669201,0.204806240756123,0.646,0.524,1,"Th2","EEF1E1"
0.000128873001586987,-0.44104640914399,0.369,0.501,1,"Th2","GLUL"
0.000129062477460666,-0.191752657966167,0.767,0.843,1,"Th2","PDCD10"
0.00013022409578561,0.128110841937,0.257,0.151,1,"Th2","PLPP1"
0.000131497298618907,0.187548607236487,0.563,0.445,1,"Th2","ZC3H11A"
0.000133830765989679,-0.217583225268994,0.243,0.373,1,"Th2","OAS3"
0.000134440679780857,0.161366354447732,0.495,0.363,1,"Th2","GPR65"
0.000134717767646592,0.130149974239193,0.422,0.293,1,"Th2","HTT"
0.000135985086054431,-0.162102359444291,0.359,0.486,1,"Th2","MARCH5"
0.000136004547674932,0.164227269233481,0.49,0.354,1,"Th2","SRRT"
0.000136573703800108,0.215805310455496,0.515,0.382,1,"Th2","NABP1"
0.000138406601541527,-0.18920164556605,0.432,0.558,1,"Th2","TGFB1"
0.000138437947620227,0.158180786436341,0.631,0.475,1,"Th2","ADD3"
0.000140246277510374,0.192972125957254,0.403,0.278,1,"Th2","DIAPH3"
0.000142133215858971,0.13220869146934,0.51,0.365,1,"Th2","RANBP2"
0.000143875576550654,0.168167641562611,0.937,0.836,1,"Th2","DDX17"
0.000144467679131909,-0.13782590987689,0.136,0.263,1,"Th2","PPP1R13L"
0.000144553463230565,-0.245998689052285,0.617,0.702,1,"Th2","CIR1"
0.00014548703173154,-0.261984086907452,0.524,0.641,1,"Th2","SH2D2A"
0.000146325232371031,-0.238494415208968,0.417,0.526,1,"Th2","BTG3"
0.000147446945629233,0.183141523945872,0.49,0.351,1,"Th2","UROS"
0.000147817531710655,0.147368535693871,0.403,0.286,1,"Th2","SFXN4"
0.000148569020244964,0.15876729251856,0.592,0.446,1,"Th2","FHIT"
0.000148761513921089,0.174584576788734,0.665,0.549,1,"Th2","TRAPPC6A"
0.000148914050363028,0.125907160443771,0.5,0.374,1,"Th2","PKN2"
0.000149221757351549,-0.118455481256849,0.087,0.203,1,"Th2","FAM159A"
0.00014955510436303,0.214862859505613,0.796,0.712,1,"Th2","UQCRC1"
0.000149861638186029,0.108887752037416,0.442,0.305,1,"Th2","REV3L"
0.000151014540658915,0.240157068269085,0.854,0.782,1,"Th2","RNF213"
0.000151813848362961,-0.292706313689955,0.947,0.952,1,"Th2","BNIP3"
0.000155387368250715,0.162554330054268,0.65,0.505,1,"Th2","CASP3"
0.000156460114761527,0.183621663202781,0.65,0.515,1,"Th2","PMVK"
0.000157191343984948,0.276018295915538,0.772,0.621,1,"Th2","HIST1H1C"
0.000158105498225861,0.243827627934413,0.665,0.567,1,"Th2","HDAC1"
0.000158583272610009,0.222044230848232,0.898,0.843,1,"Th2","PPP1CC"
0.00015925219857953,0.20053924740724,0.66,0.557,1,"Th2","PTDSS1"
0.000159499989576611,0.178150074961662,0.563,0.431,1,"Th2","FAM216A"
0.000160911229700528,-0.130448047609707,0.092,0.205,1,"Th2","CCDC50"
0.00016100622481752,-0.128144836201288,0.184,0.32,1,"Th2","DPCD"
0.000163106357082496,0.14018953854816,0.131,0.055,1,"Th2","KB-173C10.2"
0.00016393399006632,0.226108509576595,0.631,0.511,1,"Th2","SERPINB6"
0.000165704240987475,-0.17874601073246,0.718,0.798,1,"Th2","BOLA3"
0.000167969690030708,-0.148995677684114,0.233,0.36,1,"Th2","CD151"
0.000168274976781569,0.158104098390539,0.578,0.467,1,"Th2","ACAA1"
0.000168737677043136,-0.207048896842064,0.99,0.992,1,"Th2","CD3D"
0.000170022898966884,0.18681457174599,0.66,0.563,1,"Th2","ACADM"
0.000171726543501031,0.163226370895151,0.456,0.348,1,"Th2","MLST8"
0.000172304628265993,0.189979722785003,0.592,0.494,1,"Th2","ACAT1"
0.000174657729669869,0.119464252251717,0.34,0.218,1,"Th2","FAM98B"
0.000176398060923134,0.199116209605308,0.956,0.892,1,"Th2","C9orf16"
0.00017927868491663,-0.120164301040079,0.087,0.196,1,"Th2","PARP15"
0.000181938786745487,0.159981407181687,0.481,0.361,1,"Th2","TEX30"
0.000183672746524055,0.205570111494787,0.82,0.738,1,"Th2","RBMX"
0.000185654851873814,0.167674947781461,0.995,0.997,1,"Th2","PPIA"
0.000186981915424532,0.123070483948857,0.301,0.185,1,"Th2","CARNMT1"
0.000187185427631533,-0.164772546111763,0.126,0.244,1,"Th2","TGIF1"
0.000187449658528261,0.169477818264835,0.796,0.691,1,"Th2","MRPS16"
0.000188828972256506,0.187669368684544,0.893,0.827,1,"Th2","AURKAIP1"
0.000189696459595156,0.197190534054534,0.932,0.885,1,"Th2","DEK"
0.000190575820319805,-0.257453117483213,0.32,0.441,1,"Th2","CD200"
0.000191222751913444,0.18464995560966,0.723,0.617,1,"Th2","PSMD11"
0.000192048493626985,-0.190652722316961,0.99,0.986,1,"Th2","RAC2"
0.000192551572871966,0.164885608588081,0.684,0.565,1,"Th2","CFAP97"
0.000193985277634953,-0.365514260164084,0.748,0.814,1,"Th2","FABP5"
0.000198516575478859,0.282183699479493,0.854,0.838,1,"Th2","LSM4"
0.000199378035391508,-0.237862961311184,0.32,0.443,1,"Th2","GLB1"
0.000202661392888805,-0.135455627201085,0.306,0.436,1,"Th2","YPEL3"
0.000204581169745021,-0.127238331988319,0.073,0.175,1,"Th2","CHRNA6"
0.000204811414817613,-0.222914792985801,0.646,0.738,1,"Th2","FMNL1"
0.000207649206167165,-0.183402436109199,0.451,0.582,1,"Th2","YIPF5"
0.000208813387380416,0.121323159927249,0.359,0.241,1,"Th2","UBAP2"
0.000209322919140036,-0.16685189785174,0.248,0.384,1,"Th2","SERTAD1"
0.000209392406928232,-0.200293266141669,0.34,0.46,1,"Th2","ARL8B"
0.000211714098878172,0.102513413374347,1,1,1,"Th2","RPL18"
0.000212265776648074,0.157691355808891,0.748,0.637,1,"Th2","LAGE3"
0.000214840919438433,0.179015890065876,0.801,0.666,1,"Th2","CD55"
