"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","group","feature"
4.34195948075801e-05,0.116641958388616,0.35,0.232,0.672656362759031,"iTreg","EML3"
4.36289147766054e-05,0.125261385481549,0.674,0.555,0.675899147719171,"iTreg","DERL2"
4.43787453171449e-05,0.143403297571032,0.934,0.913,0.687515522453209,"iTreg","PRR13"
4.45339953386185e-05,0.241834053722633,0.997,0.988,0.689920655785879,"iTreg","PGK1"
4.60983701475586e-05,0.175988204753745,0.943,0.924,0.714155950325979,"iTreg","C19orf43"
4.66104160353214e-05,0.213415033010711,0.58,0.471,0.722088565219199,"iTreg","YPEL5"
4.67495793540245e-05,0.174606759285599,0.773,0.68,0.724244483352547,"iTreg","RAB8A"
4.76812002271694e-05,0.22346318892801,0.65,0.531,0.738677153919308,"iTreg","PDCD4"
4.76948625321738e-05,0.179423926844879,0.87,0.788,0.738888810348437,"iTreg","ADRM1"
4.84779829281401e-05,0.208104337830935,0.713,0.634,0.751020911522747,"iTreg","RIF1"
4.9117631582692e-05,0.165106751522852,0.918,0.834,0.760930348479064,"iTreg","UBE2B"
5.22635045616268e-05,0.17023963143401,0.695,0.616,0.809666212668722,"iTreg","PTBP1"
5.25482234717081e-05,0.263667110117519,0.906,0.873,0.814077078023702,"iTreg","GSTP1"
5.31833960609322e-05,0.142617571363409,0.426,0.3,0.823917171775962,"iTreg","ELK3"
5.40614760782608e-05,0.157682192960445,0.656,0.568,0.837520387404416,"iTreg","MAP7D1"
5.46635552435419e-05,0.162935883028572,0.789,0.695,0.846847797832951,"iTreg","PUF60"
5.56466489320501e-05,0.200074748507157,0.873,0.858,0.862077885255321,"iTreg","C12orf57"
5.57192165279536e-05,0.1837695785613,0.562,0.456,0.863202102451057,"iTreg","ADGRE5"
5.65705944851179e-05,0.158401305018351,0.822,0.771,0.876391649763447,"iTreg","PDCD6"
5.68866093292025e-05,0.161977792397616,0.822,0.732,0.881287351728005,"iTreg","FERMT3"
5.72256464799392e-05,0.166762086442731,1,0.999,0.886539715267219,"iTreg","PFN1"
5.72513369308786e-05,0.115924189007592,0.417,0.297,0.886937711733171,"iTreg","CMTR1"
5.80972100094428e-05,0.162141747231363,0.795,0.707,0.900041977466288,"iTreg","USP14"
5.96971875946724e-05,0.158340155517827,0.94,0.854,0.924828830216666,"iTreg","IK"
6.00619267807227e-05,0.112057591965712,0.997,0.999,0.930479369686956,"iTreg","SRP14"
6.02010754299615e-05,0.188505787722864,0.84,0.779,0.932635060560964,"iTreg","SP140"
6.02693219393809e-05,0.301743108748427,0.988,0.994,0.933692335484889,"iTreg","H2AFZ"
6.12083646408628e-05,0.184094375912941,0.888,0.816,0.948239985016246,"iTreg","REXO2"
6.12889943943205e-05,0.102437951606926,0.492,0.368,0.949489101156813,"iTreg","FAM173A"
6.22306137281793e-05,0.176161371476231,0.761,0.698,0.964076667876954,"iTreg","MRPL40"
6.40369178804195e-05,0.196898351287745,0.861,0.806,0.992059931803458,"iTreg","STIP1"
6.50257978225032e-05,0.143872996074447,0.858,0.803,1,"iTreg","PSMC1"
6.54024975566991e-05,0.18368137490849,0.798,0.704,1,"iTreg","GSDMD"
6.64712912450668e-05,0.180853540703259,0.236,0.136,1,"iTreg","LINC01281"
6.75484552326372e-05,0.215949912760783,0.773,0.695,1,"iTreg","NUB1"
6.85711039384843e-05,0.231603472931907,0.795,0.707,1,"iTreg","NINJ1"
6.984947606343e-05,0.103605171575201,0.266,0.161,1,"iTreg","TMEM102"
7.02206489047691e-05,0.173074520333965,0.704,0.608,1,"iTreg","FLNA"
7.10120345501829e-05,0.181078740652528,0.647,0.561,1,"iTreg","TMEM14A"
7.20688972760208e-05,0.120297873436002,0.402,0.278,1,"iTreg","TMEM87B"
7.2643174663259e-05,0.150027464923395,0.779,0.682,1,"iTreg","ZDHHC12"
7.31714154706068e-05,-0.171545225838326,0.405,0.519,1,"iTreg","AUH"
7.34220489767704e-05,0.139551368842117,0.807,0.732,1,"iTreg","EMC7"
7.38712492164949e-05,0.146453969873108,0.378,0.272,1,"iTreg","UTP3"
7.43244191885164e-05,0.194094652968093,0.798,0.725,1,"iTreg","SYNCRIP"
7.43356547134315e-05,0.13981584498698,0.42,0.309,1,"iTreg","TRAF2"
7.46801873242094e-05,0.171211899212669,0.683,0.58,1,"iTreg","RUVBL1"
7.47438168716335e-05,0.153588172334762,0.982,0.955,1,"iTreg","EMP3"
7.47919504935765e-05,0.188859084286595,0.946,0.913,1,"iTreg","CD53"
7.6875496059204e-05,0.111357274135743,0.363,0.247,1,"iTreg","HPS5"
7.71595700567871e-05,-0.197585277393022,0.502,0.598,1,"iTreg","SLC39A8"
7.76800812495384e-05,0.182291408941166,0.864,0.824,1,"iTreg","C17orf62"
7.83076947054866e-05,0.185108955486423,0.782,0.683,1,"iTreg","PPP1R14B"
8.00325119409411e-05,0.244471975674415,0.798,0.701,1,"iTreg","XRN1"
8.22597322677727e-05,0.145582240853105,0.58,0.465,1,"iTreg","TOMM5"
8.32471655619105e-05,0.149332548490539,1,1,1,"iTreg","ALDOA"
8.35844455684907e-05,0.214301532322607,0.462,0.345,1,"iTreg","MAST4"
8.67257814656738e-05,0.153749069801823,0.598,0.496,1,"iTreg","TOR1A"
8.75039353889152e-05,0.129875986791182,0.393,0.288,1,"iTreg","RMDN3"
8.76936153657805e-05,0.145617931072717,0.813,0.788,1,"iTreg","PIN1"
8.79614655808838e-05,0.206970896780916,0.855,0.777,1,"iTreg","SPOCK2"
9.0202461339903e-05,0.192554562324819,0.792,0.694,1,"iTreg","DENND2D"
9.0334759757097e-05,0.103474958959669,0.211,0.121,1,"iTreg","SLAMF6"
9.14059208094245e-05,-0.16111751535671,0.64,0.737,1,"iTreg","RCSD1"
9.1529933092466e-05,0.163781541368853,0.644,0.526,1,"iTreg","ADPRHL2"
9.32639474121269e-05,0.171501639639201,0.577,0.469,1,"iTreg","MED19"
9.33116788819025e-05,0.178088017864992,0.807,0.755,1,"iTreg","NDUFA3"
9.40489117621909e-05,0.182212609055598,0.707,0.598,1,"iTreg","FDX1"
9.48797177327476e-05,0.13998784778092,0.577,0.459,1,"iTreg","TRIM21"
9.55931713202278e-05,0.175905980619453,0.819,0.767,1,"iTreg","SNRPA1"
9.66434047570527e-05,0.196691421579568,0.834,0.776,1,"iTreg","SMS"
9.68119591949792e-05,0.105753496574891,0.248,0.152,1,"iTreg","OTUD6B"
9.69954527201832e-05,0.668290533187129,0.124,0.054,1,"iTreg","CCL20"
0.000101470731222621,0.191426280439875,0.873,0.833,1,"iTreg","EIF1AY"
0.000101995569708313,0.106412619146201,0.417,0.297,1,"iTreg","WDFY2"
0.00010616826027918,0.125757321969031,0.299,0.193,1,"iTreg","RASGRP4"
0.000106871113773047,0.153617218905441,0.915,0.895,1,"iTreg","KPNB1"
0.000106910664480258,0.167930290979544,0.402,0.299,1,"iTreg","PFKFB3"
0.000106988864064614,0.160295956667124,0.471,0.36,1,"iTreg","SMARCA2"
0.000107167507879987,0.116444798524237,0.462,0.354,1,"iTreg","MAP4K2"
0.000107195254670639,0.132052232908918,0.508,0.396,1,"iTreg","CHMP1A"
0.000109662528713373,0.181211320281335,0.734,0.634,1,"iTreg","SPATS2L"
0.000111058726796032,0.135041249365016,0.716,0.608,1,"iTreg","SP110"
0.000111576372512,0.211660962743904,0.876,0.834,1,"iTreg","CCT6A"
0.000112377960857157,0.150251412217918,0.891,0.827,1,"iTreg","TMCO1"
0.000112718087733514,0.145003130242032,0.489,0.377,1,"iTreg","TMEM128"
0.000113072804217697,0.150791537368454,0.562,0.439,1,"iTreg","SYPL1"
0.000113211368656535,0.152831185080707,0.888,0.834,1,"iTreg","SH3GLB1"
0.000114193143608682,0.148064090201007,0.949,0.921,1,"iTreg","SPCS1"
0.000114253887053091,0.151189474381185,0.9,0.807,1,"iTreg","NDFIP1"
0.000114928348779174,0.134576089505086,0.444,0.327,1,"iTreg","ZNF766"
0.000115235459588473,0.217378183304544,0.921,0.886,1,"iTreg","DYNLT1"
0.000115286931933423,0.168607859628324,0.979,0.96,1,"iTreg","TRMT112"
0.000118967765759465,0.14736886797328,0.671,0.572,1,"iTreg","CCZ1"
0.000120111548168043,0.10216128616798,0.215,0.12,1,"iTreg","SCML4"
0.000121727961525182,0.184919710841045,0.982,0.976,1,"iTreg","SRSF5"
0.000123877660634348,0.134216245719599,0.526,0.405,1,"iTreg","IFRD1"
0.000124203984883184,0.22105852060382,0.934,0.922,1,"iTreg","H2AFV"
0.000126281937228131,0.151418820913208,0.683,0.568,1,"iTreg","FAM103A1"
0.000126759041083913,0.158390292195305,0.689,0.619,1,"iTreg","COMMD1"
0.000128715624256966,0.168986048921062,0.764,0.707,1,"iTreg","MRPL17"
0.000129069274928897,0.218352117540414,0.921,0.91,1,"iTreg","RANBP1"
0.000129665686634434,0.12610577009242,0.393,0.28,1,"iTreg","BIN3"
0.000132956458790728,0.151433314883322,0.831,0.798,1,"iTreg","RER1"
0.000133806528791285,0.164357518496061,0.589,0.475,1,"iTreg","PML"
0.000133823570810074,0.111688814188825,0.61,0.481,1,"iTreg","YIPF3"
0.000133859868300254,0.151217708658112,0.553,0.441,1,"iTreg","COASY"
0.00013519064597577,0.145952242523522,0.704,0.581,1,"iTreg","TFPT"
0.000135724429784174,0.174876514183729,0.532,0.416,1,"iTreg","CD38"
0.000136882060814065,0.129009212790407,0.426,0.312,1,"iTreg","CHAC2"
0.000137168413019901,0.112158386801361,0.52,0.395,1,"iTreg","STAT5B"
0.000137223728401943,0.13594774474713,0.665,0.541,1,"iTreg","RSU1"
0.000140362920360091,-0.17649085087326,0.927,0.946,1,"iTreg","RSL24D1"
0.000141522962650112,0.111883870645577,0.411,0.303,1,"iTreg","TTC7A"
0.000142261705538586,0.120548377605885,0.489,0.365,1,"iTreg","NOL11"
0.000143100117081026,0.114862238085161,0.329,0.214,1,"iTreg","ARRDC3"
0.000143369867109,0.140513625368104,0.846,0.732,1,"iTreg","CMTM6"
0.000144050845079295,-0.138331603441366,0.257,0.369,1,"iTreg","PTEN"
0.000147057805747124,-0.196330800123489,0.308,0.439,1,"iTreg","FRMD4B"
0.000148480749183366,0.101879435827677,0.26,0.161,1,"iTreg","LPCAT3"
0.000154606472469535,0.128850891175687,0.553,0.438,1,"iTreg","RANGAP1"
0.000156453191319249,0.186179414675471,0.435,0.336,1,"iTreg","UHRF1"
0.000157427195744218,0.219692115997535,0.52,0.405,1,"iTreg","PIK3IP1"
0.000158333812675274,0.158217506365545,0.686,0.605,1,"iTreg","LINC00116"
0.000162569249418509,0.205411277245099,0.87,0.818,1,"iTreg","MT-ND6"
0.000163937089432891,0.13649662597166,0.789,0.722,1,"iTreg","M6PR"
0.000164873694172608,0.183854282042802,0.864,0.791,1,"iTreg","PPP1R18"
0.000165387828757239,-0.122050723649268,1,0.997,1,"iTreg","COX7C"
0.000168698553993348,0.14560199981039,0.773,0.661,1,"iTreg","NEMF"
0.000169899530721537,0.161058104951242,0.991,0.972,1,"iTreg","ACTR3"
0.000169954134216936,0.126449033243829,0.408,0.3,1,"iTreg","GRINA"
0.000170993172385432,0.133614538549815,0.495,0.378,1,"iTreg","SEC23A"
0.000172267703918982,0.119352258794482,0.97,0.972,1,"iTreg","NDUFB11"
0.000175320563260599,0.142965612525341,0.695,0.604,1,"iTreg","MFAP1"
0.000175596788572196,0.32543015255961,0.921,0.865,1,"iTreg","CXCR4"
0.000176268864704793,0.166592502674306,0.695,0.643,1,"iTreg","MAGOHB"
0.000176528035989003,-0.19237529414285,0.656,0.786,1,"iTreg","SATB1"
0.000182290074711765,0.134109900152204,0.489,0.396,1,"iTreg","TRIM26"
0.000182959488503443,0.169682073555086,0.924,0.886,1,"iTreg","ETHE1"
0.000183888497194911,0.198339053896656,0.74,0.637,1,"iTreg","CD82"
0.000188934284347448,0.112250751248847,0.35,0.235,1,"iTreg","RTP4"
0.000197713906632126,-0.113125328465697,0.097,0.188,1,"iTreg","KLF3"
0.000200152007142701,0.150044492591939,0.74,0.638,1,"iTreg","SCAMP2"
0.000201780578966626,0.149646763131817,0.568,0.456,1,"iTreg","ANKIB1"
0.000202359661705883,0.131873425879389,0.568,0.472,1,"iTreg","SMC6"
0.000203981641969744,0.149168672350369,0.719,0.635,1,"iTreg","DEGS1"
0.000205978474787962,0.164937956245935,0.912,0.859,1,"iTreg","CD63"
0.000211688265985566,0.11731782147619,0.441,0.335,1,"iTreg","FUOM"
0.000211875642182942,0.145222679765853,0.964,0.94,1,"iTreg","PDIA3"
0.000214086463946559,0.154851043620384,0.903,0.851,1,"iTreg","DNAJC15"
0.000214142891478903,0.17725826684671,0.737,0.658,1,"iTreg","PWP1"
0.000214583128859359,-0.143164378634964,0.305,0.433,1,"iTreg","CD27"
0.000217577448109634,0.1516279644933,0.477,0.369,1,"iTreg","TMEM43"
0.000218346393622671,0.178413409847811,0.991,0.954,1,"iTreg","TRAC"
0.000220188907219228,0.131634687427451,0.804,0.729,1,"iTreg","USP15"
0.000220254361376794,0.135037558051574,0.48,0.359,1,"iTreg","SLC52A2"
0.00022102689847236,0.134074149341386,0.396,0.287,1,"iTreg","TNF"
0.000222526386129026,-0.143216135878578,0.184,0.29,1,"iTreg","BCL2A1"
0.000223381696243623,-0.198440909133347,0.843,0.895,1,"iTreg","CD48"
0.000225676675368134,0.154560099185389,0.828,0.723,1,"iTreg","SRP54"
0.00022867906839565,0.166868311463419,0.749,0.676,1,"iTreg","HADHB"
0.000228807208324144,0.138089085355771,0.674,0.584,1,"iTreg","GTF2B"
0.000229168759122257,0.210900067551475,0.81,0.695,1,"iTreg","HLA-DPA1"
0.000230173044158368,0.189883638635682,0.647,0.564,1,"iTreg","WBP4"
0.000230932788031573,-0.153417537441913,0.982,0.985,1,"iTreg","TMA7"
0.000236632738622294,-0.111322247557236,0.103,0.194,1,"iTreg","NCALD"
0.000237238390700153,-0.430940551634031,0.988,0.997,1,"iTreg","IL32"
0.0002377831370587,0.110434719087462,0.435,0.329,1,"iTreg","USP4"
0.000238840439081154,0.17646445092263,0.64,0.54,1,"iTreg","MAP2K3"
0.000241481374604549,0.113091510460181,0.408,0.3,1,"iTreg","TRIP6"
0.000245683813797875,0.148436697677868,0.704,0.625,1,"iTreg","NXT1"
0.000251143959890854,0.147089773815386,0.982,0.954,1,"iTreg","TSTD1"
0.000252624849746754,0.133532583672583,0.716,0.619,1,"iTreg","BABAM1"
0.00025264819881332,0.148100149040188,0.61,0.504,1,"iTreg","ZNF146"
0.000253764555226796,0.151818833555666,0.964,0.924,1,"iTreg","ATP5H"
0.000254723530987346,0.217198127879347,0.795,0.729,1,"iTreg","BBX"
0.000257089667382218,0.171632456203235,0.719,0.604,1,"iTreg","IL2RB"
0.000258683146434523,-0.166139110298143,0.601,0.674,1,"iTreg","CTSC"
0.000260747255197835,0.135101747485163,0.65,0.546,1,"iTreg","PPP6R1"
0.000264151469135524,0.144840918688166,0.722,0.629,1,"iTreg","SNX10"
0.000269843248469024,0.153234622129701,0.698,0.596,1,"iTreg","AP1S1"
0.000271524957374945,0.129363074289144,0.568,0.453,1,"iTreg","EIF2B1"
0.000274729032305033,0.123022291475025,0.716,0.608,1,"iTreg","PAIP1"
0.000275908878239179,0.113542734919353,0.317,0.217,1,"iTreg","DHRS12"
0.000277257260912412,0.147811252354068,0.719,0.631,1,"iTreg","SLC39A1"
0.000277606927486185,0.112950243874312,0.547,0.423,1,"iTreg","ARFGAP2"
0.000281883950439969,0.171707911536307,0.894,0.836,1,"iTreg","CCT7"
0.000282988535414444,0.133685698974687,0.495,0.381,1,"iTreg","DDX56"
0.000284856609782277,0.167419903744302,0.692,0.59,1,"iTreg","SERPINB6"
0.00028502625534002,0.147883279904651,0.719,0.653,1,"iTreg","ASNA1"
0.00028613811595532,0.122349000174324,0.798,0.691,1,"iTreg","GNAI3"
0.000287248519219328,0.157042563197013,0.749,0.664,1,"iTreg","EIF1B"
0.000289886845820702,0.100355115224818,0.489,0.372,1,"iTreg","NSUN2"
0.000291325654569723,0.152767458129764,0.761,0.676,1,"iTreg","TFG"
0.000291826805037957,0.134792449417276,0.447,0.35,1,"iTreg","FBXL3"
0.000292180781477808,0.183489004372516,0.813,0.734,1,"iTreg","PTPN6"
0.000294500314384943,0.194621509802312,0.843,0.785,1,"iTreg","PRMT1"
0.000299769774691602,0.151564079816987,0.598,0.519,1,"iTreg","UROS"
0.000305196203033257,0.203362800021682,0.628,0.511,1,"iTreg","SOD2"
0.000312111521548185,-0.212386349327831,0.813,0.845,1,"iTreg","EVL"
0.000312683139609324,0.114437048537016,0.882,0.825,1,"iTreg","SEPT2"
0.000312979939431833,0.11477468467752,0.381,0.269,1,"iTreg","ATG10"
0.000318015976627312,0.142233613026038,0.915,0.84,1,"iTreg","MOB1A"
0.000320779631533789,0.146175329928134,0.619,0.516,1,"iTreg","TOR3A"
0.000322533848318262,0.114909609299683,0.335,0.232,1,"iTreg","TRIM5"
0.000322718454081596,-0.110226463900233,0.063,0.141,1,"iTreg","RGS9"
0.000326962743596333,0.117776038877317,0.985,0.99,1,"iTreg","HNRNPK"
0.00032826105996682,-0.149790684272774,0.332,0.444,1,"iTreg","RPS6KA5"
0.000329898830323996,0.190892211773398,0.604,0.511,1,"iTreg","NOC3L"
0.000337512400024677,0.130716958563808,0.622,0.525,1,"iTreg","ISCA2"
0.000342585395996314,-0.126996141915888,0.254,0.366,1,"iTreg","MPRIP"
0.000342968050015359,0.126467474788266,0.471,0.365,1,"iTreg","LRRC42"
0.00034483504496489,0.135011779319264,0.634,0.528,1,"iTreg","METTL13"
0.000345406754508585,0.132097444155258,0.287,0.197,1,"iTreg","NEK6"
0.000345555174894166,0.122767649223494,0.677,0.564,1,"iTreg","HARS"
0.000347899172852528,0.132442938380748,0.674,0.596,1,"iTreg","MAPK1IP1L"
0.000354841080900204,0.142974699193568,0.583,0.478,1,"iTreg","SCCPDH"
0.000354910069089863,0.186014931086159,0.776,0.7,1,"iTreg","DCTPP1"
0.000356893751003073,0.12916846496756,0.722,0.646,1,"iTreg","TSG101"
0.000357976953041465,0.127829983045871,0.308,0.211,1,"iTreg","TP53BP1"
0.000362449780862362,0.111202375277079,0.659,0.522,1,"iTreg","HSH2D"
0.000365949071612696,0.176500120317585,0.885,0.864,1,"iTreg","ADAR"
0.000369983730363239,0.130723587909861,0.782,0.719,1,"iTreg","KRTCAP2"
0.000374709902598138,0.125258932336259,0.631,0.537,1,"iTreg","TSR2"
0.000374871601256738,0.195824419476186,0.934,0.897,1,"iTreg","TXNDC17"
0.000377921956587781,0.147880358424294,0.891,0.795,1,"iTreg","ANXA5"
0.000382702304700325,0.141493082201006,0.813,0.786,1,"iTreg","FIBP"
0.000385506558165249,0.143097983565751,0.921,0.9,1,"iTreg","NDUFAB1"
0.000389094748102886,0.103984378510459,0.366,0.266,1,"iTreg","AP2A1"
0.00039137167195998,0.146213724408371,0.417,0.315,1,"iTreg","PGM2L1"
0.00039217568068374,0.133419635111821,0.855,0.758,1,"iTreg","COPZ1"
0.000392805575687422,0.144306498826384,0.64,0.553,1,"iTreg","COPS8"
0.000397891052917495,-0.127095388131116,0.36,0.493,1,"iTreg","RGL4"
0.000401094709963472,0.358132969312595,0.807,0.756,1,"iTreg","UCP2"
0.000410641762130051,0.149593167090988,0.438,0.339,1,"iTreg","CD151"
0.000427897307893534,0.113856764188475,0.32,0.209,1,"iTreg","DHRS2"
0.000428065446975318,0.157337704902725,0.776,0.719,1,"iTreg","C6orf62"
0.000430964731747448,0.123160133277549,0.429,0.308,1,"iTreg","SPEF2"
0.000439059561839675,0.173186825030787,0.804,0.71,1,"iTreg","MFSD10"
0.000441688752553291,0.12126879274529,0.52,0.407,1,"iTreg","CHMP1B"
0.000442274690786451,0.11713601301542,0.523,0.428,1,"iTreg","RNPEP"
0.000444151614402265,-0.150918803262467,0.505,0.596,1,"iTreg","KLF13"
0.000444397367386302,0.114579022255846,0.538,0.438,1,"iTreg","NUP54"
0.000447104648869878,0.123479343841988,0.731,0.64,1,"iTreg","TRMT10C"
0.000455273261293592,0.217730375919982,0.87,0.825,1,"iTreg","TRAF3IP3"
0.000457002702547609,0.148292147379498,0.477,0.354,1,"iTreg","CTNNB1"
0.000458010656849237,0.147753409852333,0.613,0.522,1,"iTreg","TARDBP"
0.000458960343033711,-0.109634643182053,0.356,0.466,1,"iTreg","ST3GAL1"
0.00046533788472256,0.111932501372879,0.921,0.87,1,"iTreg","PRPF40A"
0.000469535765842795,0.146214896462056,0.653,0.564,1,"iTreg","ACOT13"
0.000472690354929825,0.113689372883294,0.879,0.834,1,"iTreg","ATP6V0B"
0.000473761078003393,0.218640128648217,0.601,0.51,1,"iTreg","CYFIP2"
0.000474320895576313,0.141933922046269,0.628,0.528,1,"iTreg","MCMBP"
0.000474658298650247,0.14318775614405,0.471,0.381,1,"iTreg","ECE1"
0.00047697768742438,0.137018389815088,0.77,0.725,1,"iTreg","ADH5"
0.000479048289568775,0.16750678789433,0.967,0.939,1,"iTreg","ABRACL"
0.000481519104670223,0.313175842249309,0.378,0.284,1,"iTreg","NAPSA"
0.000482124103322128,0.10785675460674,0.438,0.339,1,"iTreg","GPS1"
0.000484469342929529,0.141062526943141,0.822,0.77,1,"iTreg","CHMP4B"
0.000485900563112726,-0.103224242447059,0.057,0.127,1,"iTreg","RASGRP2"
0.000494619531349607,0.144069480842836,0.511,0.398,1,"iTreg","INTS6"
0.00049801361627497,-0.167661466542677,0.931,0.904,1,"iTreg","RBM3"
0.000501656598719532,-0.141327894678215,0.979,0.985,1,"iTreg","NDUFV2"
0.00050493125186879,0.176971161447051,0.692,0.595,1,"iTreg","MB21D1"
0.000506995289326833,0.139223882056142,0.477,0.365,1,"iTreg","B3GNT2"
0.000510339589731128,0.282556451878333,0.61,0.498,1,"iTreg","LINC01588"
0.000511886738301248,0.160095607224985,0.287,0.193,1,"iTreg","TNFRSF12A"
0.000512507233639057,0.127849263019936,0.979,0.955,1,"iTreg","BRK1"
0.000514555581059059,0.148166356784899,0.758,0.664,1,"iTreg","EIF4A1"
0.000521598136543287,0.313990346543514,0.776,0.712,1,"iTreg","SLFN5"
0.00052534608462787,0.130437769493944,0.468,0.356,1,"iTreg","TNFSF12"
0.000525383343572781,0.106507212675059,0.921,0.91,1,"iTreg","ENY2"
0.000526096874500047,-0.193792424141482,0.647,0.697,1,"iTreg","SHMT2"
0.000530833885123468,0.19337995478557,0.722,0.668,1,"iTreg","RNF167"
0.000531696729577376,0.100230657520806,0.335,0.238,1,"iTreg","TFIP11"
0.000532455378544655,0.137892938536088,0.514,0.408,1,"iTreg","MAP3K8"
0.000538737089518534,0.158889405847807,0.882,0.843,1,"iTreg","SNRPC"
0.000539870001326904,0.118937556131134,0.477,0.369,1,"iTreg","TOPORS"
0.00054155967881547,0.138256496691989,0.9,0.868,1,"iTreg","HSPA9"
0.000544237373475756,0.155625334013158,0.719,0.643,1,"iTreg","PHF5A"
0.000544266596272124,0.138798340932728,0.785,0.737,1,"iTreg","BLOC1S2"
0.000545283766306581,0.100903935396784,0.432,0.336,1,"iTreg","DYNC1LI2"
0.000547393999289783,0.345878289404664,0.979,0.961,1,"iTreg","TUBA1B"
0.000558372848714316,0.107177980644117,0.653,0.559,1,"iTreg","CBFB"
0.000562689175969404,0.17329904302366,0.813,0.734,1,"iTreg","SBDS"
0.000575086802166961,0.189892967731611,0.994,0.993,1,"iTreg","HSP90AB1"
0.00057577608044676,0.101254163645623,0.233,0.151,1,"iTreg","SNTB1"
0.000578040067810317,0.139779283934944,0.952,0.961,1,"iTreg","HNRNPDL"
0.000578999014171316,0.146833538569262,0.934,0.882,1,"iTreg","EIF5B"
0.000587302407090413,0.138594782408211,0.837,0.762,1,"iTreg","MESDC2"
0.000589242558207425,0.121589033053024,0.532,0.439,1,"iTreg","CDS2"
0.0005949851616254,0.11249280288531,0.465,0.363,1,"iTreg","PTRH2"
0.000598203674244636,0.161943023279274,0.873,0.851,1,"iTreg","ILF2"
0.000601450225105074,-0.138757569254176,0.263,0.374,1,"iTreg","JHDM1D-AS1"
0.000607256467620287,0.143551232941489,0.918,0.9,1,"iTreg","CCDC85B"
0.000618068913618518,0.142848825557492,0.891,0.851,1,"iTreg","U2SURP"
0.000620140470353346,0.133229721337956,0.764,0.697,1,"iTreg","TRAPPC3"
0.000622074356333589,0.159926429775392,0.837,0.788,1,"iTreg","POLR2E"
0.00063378780406881,0.119561679035665,0.429,0.344,1,"iTreg","ABCF2"
0.000635107586031631,0.114447263193272,0.471,0.375,1,"iTreg","UMPS"
0.000639282826060802,-0.196150434063652,0.71,0.758,1,"iTreg","SNHG8"
0.000643516922829286,0.167675298121704,0.634,0.571,1,"iTreg","GART"
0.00064364421491551,-0.120619314782782,0.541,0.629,1,"iTreg","ZNF90"
0.000649294623480006,0.108765881920899,0.876,0.828,1,"iTreg","RPA2"
0.000655672091725859,0.153757086910573,0.864,0.815,1,"iTreg","ATRAID"
0.000659365531527569,0.102196208911142,0.722,0.638,1,"iTreg","DR1"
0.000661401447380303,0.149331055014,0.776,0.722,1,"iTreg","HAUS1"
0.000664217495526331,0.203098876477622,0.459,0.362,1,"iTreg","AHR"
0.000664306585798807,0.158648398118238,0.529,0.436,1,"iTreg","ATP6V0A2"
0.000675786242298592,0.162030614027528,0.737,0.671,1,"iTreg","CCNDBP1"
0.000677602372134607,0.11970675164829,0.752,0.635,1,"iTreg","JOSD2"
0.00068247191169718,0.143830435320698,0.601,0.499,1,"iTreg","UTP11L"
0.000683614465517847,0.155533161320287,0.716,0.656,1,"iTreg","LLPH"
0.000686059639896095,0.118946979946762,0.517,0.41,1,"iTreg","RABIF"
0.000694711465480249,0.136097763769082,0.973,0.939,1,"iTreg","ERP29"
0.00069670953504726,0.103284605997772,0.508,0.396,1,"iTreg","INO80E"
0.000698527981477581,0.179317429286181,0.686,0.617,1,"iTreg","LGALS8"
0.000699010125511582,0.141150790916692,0.64,0.54,1,"iTreg","CYSTM1"
0.000700580673440829,0.143276960978572,1,1,1,"iTreg","ENO1"
0.000704355514581704,-0.254365856205726,0.254,0.359,1,"iTreg","CLEC2B"
0.000710549037633798,0.117998661629989,0.211,0.129,1,"iTreg","AKAP12"
0.000724558239745488,0.14334174660403,0.819,0.785,1,"iTreg","FAM49B"
0.000726218512946533,0.108793172254524,0.335,0.242,1,"iTreg","IGSF8"
0.000726339187396346,0.134346660731257,0.637,0.55,1,"iTreg","EML2"
0.00073889502934498,0.175481281190429,0.743,0.677,1,"iTreg","DNAJC2"
0.000744774295120268,0.140462262003075,0.767,0.698,1,"iTreg","STUB1"
0.000745182616411579,-0.106225187090986,0.266,0.383,1,"iTreg","PDE4D"
0.000746198031709473,0.146900430352061,0.541,0.441,1,"iTreg","LAMP2"
0.000752496614184277,0.135339171371959,0.816,0.792,1,"iTreg","COPS6"
0.000764392636750064,0.128958565885027,0.601,0.504,1,"iTreg","HECTD1"
0.000766329299907217,-0.119196289796571,0.356,0.457,1,"iTreg","LYRM1"
0.000777053463105492,0.140745349917712,0.801,0.752,1,"iTreg","SF1"
0.000780384561710869,-0.140540401689374,0.879,0.916,1,"iTreg","FBL"
0.00078331065500567,0.141746184884456,0.547,0.444,1,"iTreg","ADRBK1"
0.000786206569297995,0.129274822010062,0.637,0.562,1,"iTreg","GAR1"
0.000792154530494374,-0.133746845964293,0.145,0.235,1,"iTreg","RDH10"
0.000800621496134777,0.136681018118064,0.906,0.848,1,"iTreg","GABARAPL2"
0.000800960090300908,0.155404091657052,0.961,0.943,1,"iTreg","ATP5B"
0.000801263242992282,0.11909336340048,1,0.987,1,"iTreg","HNRNPC"
0.000810776132295234,0.233998029630969,0.828,0.753,1,"iTreg","ANXA2"
0.000816311863667527,0.110865508637351,0.471,0.356,1,"iTreg","CHST12"
